date,store_id,sku_id,predicted_units,prediction_std,lower_80,upper_80
2025-12-31,S01,K01,34.46156265914743,8.5882971700323,23.454801006034035,45.46832431226083
2025-12-31,S01,K02,22.536158272761345,8.5882971700323,11.529396619647947,33.54291992587474
2025-12-31,S01,K03,34.29983221525732,8.5882971700323,23.29307056214392,45.30659386837071
2025-12-31,S01,K04,33.68877615466451,8.5882971700323,22.682014501551112,44.69553780777791
2025-12-31,S01,K05,16.973146847031924,8.5882971700323,5.966385193918526,27.97990850014532
2025-12-31,S01,K06,73.81029073051637,8.5882971700323,62.80352907740297,84.81705238362977
2025-12-31,S01,K07,57.548606308209045,8.5882971700323,46.541844655095645,68.55536796132245
2025-12-31,S01,K08,57.25234415229677,8.5882971700323,46.24558249918337,68.25910580541017
2025-12-31,S01,K09,33.20093832448867,8.5882971700323,22.19417667137527,44.20769997760206
2025-12-31,S01,K10,47.90339468077731,8.5882971700323,36.89663302766391,58.91015633389071
2025-12-31,S01,K11,16.953814995286113,8.5882971700323,5.947053342172715,27.96057664839951
2025-12-31,S01,K12,24.22494958200973,8.5882971700323,13.218187928896334,35.23171123512313
2025-12-31,S01,K13,19.879003366826627,8.5882971700323,8.87224171371323,30.885765019940024
2025-12-31,S01,K14,40.26657895457776,8.5882971700323,29.259817301464363,51.27334060769115
2025-12-31,S01,K15,33.60463800556062,8.5882971700323,22.597876352447226,44.61139965867402
2025-12-31,S01,K16,28.147201050729482,8.5882971700323,17.140439397616085,39.15396270384288
2025-12-31,S01,K17,36.667111831286746,8.5882971700323,25.66035017817335,47.67387348440015
2025-12-31,S01,K18,24.07314532292492,8.5882971700323,13.066383669811522,35.079906976038316
2025-12-31,S01,K19,43.4508722068744,8.5882971700323,32.44411055376101,54.457633859987794
2025-12-31,S01,K20,39.51054973524013,8.5882971700323,28.503788082126736,50.517311388353534
2025-12-31,S01,K21,69.83912936160527,8.5882971700323,58.83236770849187,80.84589101471867
2025-12-31,S01,K22,55.44439344273659,8.5882971700323,44.4376317896232,66.45115509584998
2025-12-31,S01,K23,81.08871838098115,8.5882971700323,70.08195672786775,92.09548003409455
2025-12-31,S01,K24,81.96342633700351,8.5882971700323,70.95666468389011,92.97018799011691
2025-12-31,S01,K25,69.82520431237108,8.5882971700323,58.818442659257684,80.83196596548449
2025-12-31,S02,K01,30.889319146903922,8.5882971700323,19.882557493790525,41.896080800017316
2025-12-31,S02,K02,31.372557262193297,8.5882971700323,20.3657956090799,42.3793189153067
2025-12-31,S02,K03,31.37795721210915,8.5882971700323,20.37119555899575,42.384718865222546
2025-12-31,S02,K04,28.107561655228427,8.5882971700323,17.10080000211503,39.114323308341824
2025-12-31,S02,K05,18.32979277770911,8.5882971700323,7.323031124595712,29.336554430822506
2025-12-31,S02,K06,80.03884785954071,8.5882971700323,69.03208620642731,91.04560951265411
2025-12-31,S02,K07,57.75693695250166,8.5882971700323,46.75017529938826,68.76369860561506
2025-12-31,S02,K08,55.90583025510381,8.5882971700323,44.89906860199041,66.91259190821721
2025-12-31,S02,K09,34.0501830223573,8.5882971700323,23.043421369243905,45.0569446754707
2025-12-31,S02,K10,53.984269548240775,8.5882971700323,42.977507895127374,64.99103120135418
2025-12-31,S02,K11,19.07399259741455,8.5882971700323,8.067230944301151,30.080754250527946
2025-12-31,S02,K12,27.538600332526816,8.5882971700323,16.53183867941342,38.54536198564021
2025-12-31,S02,K13,21.580197970914448,8.5882971700323,10.57343631780105,32.58695962402784
2025-12-31,S02,K14,48.18609878693792,8.5882971700323,37.17933713382452,59.19286044005132
2025-12-31,S02,K15,34.75994780320911,8.5882971700323,23.75318615009571,45.7667094563225
2025-12-31,S02,K16,31.123628691051763,8.5882971700323,20.116867037938366,42.130390344165164
2025-12-31,S02,K17,41.44001045119779,8.5882971700323,30.433248798084396,52.446772104311194
2025-12-31,S02,K18,25.58242815641261,8.5882971700323,14.575666503299214,36.589189809526005
2025-12-31,S02,K19,46.25618705219685,8.5882971700323,35.24942539908345,57.26294870531025
2025-12-31,S02,K20,40.27859529864152,8.5882971700323,29.271833645528123,51.28535695175492
2025-12-31,S02,K21,79.44987566334838,8.5882971700323,68.44311401023498,90.45663731646178
2025-12-31,S02,K22,54.8757602316684,8.5882971700323,43.86899857855501,65.8825218847818
2025-12-31,S02,K23,85.58198184932138,8.5882971700323,74.57522019620798,96.58874350243478
2025-12-31,S02,K24,81.98809905948265,8.5882971700323,70.98133740636925,92.99486071259605
2025-12-31,S02,K25,84.08359728691734,8.5882971700323,73.07683563380394,95.09035894003074
2025-12-31,S03,K01,19.636430619957004,8.5882971700323,8.629668966843607,30.6431922730704
2025-12-31,S03,K02,13.839099309292012,8.5882971700323,2.8323376561786144,24.84586096240541
2025-12-31,S03,K03,18.979686197926547,8.5882971700323,7.97292454481315,29.986447851039944
2025-12-31,S03,K04,16.08973309171442,8.5882971700323,5.0829714386010245,27.09649474482782
2025-12-31,S03,K05,9.799479522344848,8.5882971700323,0.0,20.806241175458247
2025-12-31,S03,K06,43.048180574890296,8.5882971700323,32.041418921776895,54.054942228003696
2025-12-31,S03,K07,32.701656833220376,8.5882971700323,21.69489518010698,43.70841848633377
2025-12-31,S03,K08,34.24940925117689,8.5882971700323,23.242647598063495,45.256170904290286
2025-12-31,S03,K09,20.12654433170004,8.5882971700323,9.119782678586642,31.133305984813436
2025-12-31,S03,K10,31.350441090942876,8.5882971700323,20.34367943782948,42.35720274405627
2025-12-31,S03,K11,9.811386310710953,8.5882971700323,0.0,20.81814796382435
2025-12-31,S03,K12,14.909831302951275,8.5882971700323,3.903069649837878,25.916592956064672
2025-12-31,S03,K13,13.09218182875534,8.5882971700323,2.085420175641943,24.098943481868737
2025-12-31,S03,K14,26.225129790293078,8.5882971700323,15.21836813717968,37.231891443406475
2025-12-31,S03,K15,20.655421677423398,8.5882971700323,9.64866002431,31.662183330536795
2025-12-31,S03,K16,17.125859554390907,8.5882971700323,6.1190979012775095,28.132621207504304
2025-12-31,S03,K17,21.967832828812494,8.5882971700323,10.961071175699097,32.97459448192589
2025-12-31,S03,K18,14.21987569179013,8.5882971700323,3.213114038676732,25.226637344903526
2025-12-31,S03,K19,27.956742640438527,8.5882971700323,16.94998098732513,38.96350429355192
2025-12-31,S03,K20,24.353105574283482,8.5882971700323,13.346343921170085,35.359867227396876
2025-12-31,S03,K21,44.787341133678645,8.5882971700323,33.78057948056525,55.79410278679204
2025-12-31,S03,K22,33.560958099426465,8.5882971700323,22.554196446313068,44.56771975253986
2025-12-31,S03,K23,52.881617897744775,8.5882971700323,41.874856244631374,63.888379550858176
2025-12-31,S03,K24,45.574857855551556,8.5882971700323,34.568096202438156,56.58161950866496
2025-12-31,S03,K25,45.22227102965364,8.5882971700323,34.21550937654024,56.22903268276704
2025-12-31,S04,K01,17.986671904829688,8.5882971700323,6.979910251716291,28.993433557943085
2025-12-31,S04,K02,13.73183112163789,8.5882971700323,2.7250694685244934,24.73859277475129
2025-12-31,S04,K03,16.211514357051318,8.5882971700323,5.20475270393792,27.218276010164715
2025-12-31,S04,K04,13.877650193649854,8.5882971700323,2.8708885405364573,24.88441184676325
2025-12-31,S04,K05,9.302036104410764,8.5882971700323,0.0,20.30879775752416
2025-12-31,S04,K06,35.15986342593744,8.5882971700323,24.15310177282404,46.16662507905083
2025-12-31,S04,K07,31.42136384276273,8.5882971700323,20.414602189649333,42.42812549587613
2025-12-31,S04,K08,30.795752113987856,8.5882971700323,19.78899046087446,41.80251376710125
2025-12-31,S04,K09,19.19225997129992,8.5882971700323,8.185498318186522,30.199021624413316
2025-12-31,S04,K10,28.758689238973282,8.5882971700323,17.751927585859885,39.765450892086676
2025-12-31,S04,K11,9.312501520247325,8.5882971700323,0.0,20.319263173360724
2025-12-31,S04,K12,13.775826474235135,8.5882971700323,2.769064821121738,24.782588127348532
2025-12-31,S04,K13,12.368557226350001,8.5882971700323,1.3617955732366038,23.3753188794634
2025-12-31,S04,K14,25.304460023263292,8.5882971700323,14.297698370149895,36.31122167637669
2025-12-31,S04,K15,19.77298454011424,8.5882971700323,8.766222887000843,30.779746193227638
2025-12-31,S04,K16,16.109017462139747,8.5882971700323,5.1022558090263495,27.115779115253144
2025-12-31,S04,K17,20.424579839097643,8.5882971700323,9.417818185984245,31.43134149221104
2025-12-31,S04,K18,13.225292906641876,8.5882971700323,2.2185312535284787,24.232054559755273
2025-12-31,S04,K19,26.256032337392238,8.5882971700323,15.24927068427884,37.262793990505635
2025-12-31,S04,K20,22.065527584847654,8.5882971700323,11.058765931734257,33.07228923796105
2025-12-31,S04,K21,40.51124205259442,8.5882971700323,29.50448039948102,51.51800370570781
2025-12-31,S04,K22,30.020208829046034,8.5882971700323,19.013447175932637,41.02697048215943
2025-12-31,S04,K23,45.08956627879745,8.5882971700323,34.08280462568405,56.09632793191085
2025-12-31,S04,K24,42.560749959497024,8.5882971700323,31.553988306383626,53.56751161261042
2025-12-31,S04,K25,39.20060312883153,8.5882971700323,28.193841475718134,50.20736478194493
2025-12-31,S05,K01,16.37350256473275,8.5882971700323,5.3667409116193525,27.380264217846147
2025-12-31,S05,K02,12.717414883322665,8.5882971700323,1.7106532302092674,23.72417653643606
2025-12-31,S05,K03,17.163157424534585,8.5882971700323,6.156395771421188,28.169919077647982
2025-12-31,S05,K04,14.048719254223737,8.5882971700323,3.04195760111034,25.055480907337135
2025-12-31,S05,K05,8.066177605243347,8.5882971700323,0.0,19.072939258356744
2025-12-31,S05,K06,36.96475852017637,8.5882971700323,25.95799686706297,47.97152017328976
2025-12-31,S05,K07,29.71837445509087,8.5882971700323,18.711612801977473,40.72513610820427
2025-12-31,S05,K08,26.750686673354625,8.5882971700323,15.743925020241228,37.75744832646802
2025-12-31,S05,K09,15.84953369552853,8.5882971700323,4.842772042415133,26.85629534864193
2025-12-31,S05,K10,27.816801079750526,8.5882971700323,16.81003942663713,38.82356273286392
2025-12-31,S05,K11,7.973552314227194,8.5882971700323,0.0,18.980313967340592
2025-12-31,S05,K12,12.604629857403706,8.5882971700323,1.5978682042903092,23.6113915105171
2025-12-31,S05,K13,10.97558478317256,8.5882971700323,0.0,21.982346436285958
2025-12-31,S05,K14,21.724554451645158,8.5882971700323,10.717792798531761,32.731316104758555
2025-12-31,S05,K15,16.06366047787853,8.5882971700323,5.056898824765131,27.070422130991926
2025-12-31,S05,K16,14.992164589657017,8.5882971700323,3.98540293654362,25.998926242770416
2025-12-31,S05,K17,18.902955309734192,8.5882971700323,7.896193656620795,29.90971696284759
2025-12-31,S05,K18,12.256574451327952,8.5882971700323,1.2498127982145544,23.26333610444135
2025-12-31,S05,K19,21.497908250507525,8.5882971700323,10.491146597394128,32.50466990362092
2025-12-31,S05,K20,20.38169529777807,8.5882971700323,9.374933644664672,31.388456950891467
2025-12-31,S05,K21,35.301252190501174,8.5882971700323,24.294490537387777,46.308013843614575
2025-12-31,S05,K22,25.22586804191819,8.5882971700323,14.219106388804793,36.23262969503159
2025-12-31,S05,K23,40.16013422498552,8.5882971700323,29.153372571872122,51.16689587809891
2025-12-31,S05,K24,40.84835476772937,8.5882971700323,29.84159311461597,51.85511642084276
2025-12-31,S05,K25,36.385715929398,8.5882971700323,25.378954276284606,47.392477582511404
2025-12-31,S06,K01,13.885262302393379,8.5882971700323,2.8785006492799816,24.892023955506776
2025-12-31,S06,K02,12.465792393727536,8.5882971700323,1.4590307406141392,23.472554046840933
2025-12-31,S06,K03,15.208985111144075,8.5882971700323,4.202223458030678,26.215746764257474
2025-12-31,S06,K04,12.938521592371758,8.5882971700323,1.9317599392583613,23.945283245485157
2025-12-31,S06,K05,7.718100452422534,8.5882971700323,0.0,18.72486210553593
2025-12-31,S06,K06,32.5748697258328,8.5882971700323,21.5681080727194,43.5816313789462
2025-12-31,S06,K07,26.343520913064257,8.5882971700323,15.33675925995086,37.350282566177654
2025-12-31,S06,K08,26.398040268265635,8.5882971700323,15.391278615152238,37.40480192137903
2025-12-31,S06,K09,15.814724249445117,8.5882971700323,4.80796259633172,26.821485902558514
2025-12-31,S06,K10,23.094551211260168,8.5882971700323,12.08778955814677,34.10131286437357
2025-12-31,S06,K11,7.498489134897451,8.5882971700323,0.0,18.505250788010848
2025-12-31,S06,K12,10.984808599682315,8.5882971700323,0.0,21.99157025279571
2025-12-31,S06,K13,9.777846683136628,8.5882971700323,0.0,20.784608336250024
2025-12-31,S06,K14,20.670834111782625,8.5882971700323,9.664072458669228,31.677595764896022
2025-12-31,S06,K15,16.004057489989908,8.5882971700323,4.997295836876511,27.010819143103305
2025-12-31,S06,K16,12.816084352255391,8.5882971700323,1.809322699141994,23.82284600536879
2025-12-31,S06,K17,17.57771384593027,8.5882971700323,6.570952192816872,28.584475499043666
2025-12-31,S06,K18,10.387880370564925,8.5882971700323,0.0,21.394642023678323
2025-12-31,S06,K19,21.049713248337117,8.5882971700323,10.04295159522372,32.056474901450514
2025-12-31,S06,K20,17.704276226866586,8.5882971700323,6.697514573753189,28.711037879979983
2025-12-31,S06,K21,34.74914421659705,8.5882971700323,23.742382563483655,45.755905869710446
2025-12-31,S06,K22,23.389503749368785,8.5882971700323,12.382742096255388,34.396265402482186
2025-12-31,S06,K23,39.155545084021796,8.5882971700323,28.1487834309084,50.1623067371352
2025-12-31,S06,K24,39.434828175533056,8.5882971700323,28.42806652241966,50.44158982864646
